"logFC","AveExpr","t","P.Value","adj.P.Val","B","Gene","Significant"
1.42212178,7.95614474,3.68982385034401,0.00143600428149048,0.024633528867303,-1.07451702327818,"LRP8","Up"
1.41938023,6.222058915,4.04651420542723,0.000622640645675127,0.0158654608213506,-0.290286503659886,"SLC27A5","Up"
1.4128064,9.0263736,4.388065077753,0.000279413558168119,0.010397525757143,0.46420404301339,"BICC1","Up"
1.4104273,10.97141615,4.63915837460031,0.000155335611800956,0.00773612648971749,1.01776766701317,"SULF2","Up"
1.40802213,8.984459435,4.20210419343159,0.000432158603996478,0.0132609357838402,0.0533556429917459,"BAG2","Up"
1.40793077,8.647597725,3.67155587952937,0.00149858994315951,0.0252807151785606,-1.11444626277004,"AJUBA","Up"
1.3989418,10.0073191,3.34417400489039,0.00320518231630989,0.0377099085320802,-1.82362978066041,"HMGB3","Up"
1.39804244,6.92634131,3.93326225363035,0.0008121481590845,0.0181188393819172,-0.540023464389339,"TACC3","Up"
1.39436425,11.302578875,4.73292636143955,0.000124850220697173,0.00702256583535105,1.22381031781624,"COL4A2","Up"
1.3937297,4.99124933,3.83021505930589,0.00103402133763123,0.020696901319391,-0.766749792838398,"CSDC2","Up"
1.3933127,12.35356815,5.01868297698893,6.43812893332266e-05,0.0052480580011058,1.84829941390974,"FSTL1","Up"
1.38383901,9.653643305,3.17224900467282,0.00475655116949318,0.0469642621694266,-2.18963929037181,"ASPM","Up"
1.3813334,10.5055236,4.30478050346697,0.000339650281006567,0.0115177330850615,0.280234256687075,"PROS1","Up"
1.3801286,9.04555,3.23995277807001,0.00407360667383554,0.0432835909119929,-2.04614677195273,"MLLT11","Up"
1.37634465,10.654074525,4.0517966147094,0.00061496910670055,0.015766981046583,-0.278627494734911,"SERPINE2","Up"
1.37606985,12.473883825,5.03324621925911,6.22545476643873e-05,0.00519363427526687,1.87996207073548,"VCAN","Up"
1.37370729,7.444761305,3.25287861110694,0.00395455028800618,0.0423982582836084,-2.01865307321003,"MFAP3L","Up"
1.37132401,5.887145805,3.33677247185271,0.00326036494486585,0.038070025216281,-1.83949294357859,"RTKN2","Up"
1.35340594,8.40991256,3.23524283702161,0.00411785149335074,0.0435155637523462,-2.05615734107536,"VGLL3","Up"
1.3373829,9.11574975,4.13229973540225,0.000509088379689737,0.0141646635840913,-0.100865120512924,"KIF2C","Up"
1.33279801,8.604468795,3.58617114118238,0.00182876674915949,0.0277064943858154,-1.30064789900045,"KIF14","Up"
1.33262869,9.118477105,5.19578475021639,4.28422186861637e-05,0.00427174428369274,2.23208920395709,"PRRG1","Up"
1.32752167,7.473836005,3.85062554215724,0.000985744411538842,0.0202233846275073,-0.721889839991355,"EMILIN1","Up"
1.3223626,10.0323134,3.30792622150541,0.00348443761444393,0.0394576533041776,-1.90123135457287,"CCNB1","Up"
1.31840709,8.789907955,5.19010681295073,4.34034981299491e-05,0.00427174428369274,2.21982912026296,"MARVELD1","Up"
1.31476765,7.251171815,4.62100364773391,0.00016205612402682,0.00786511413378818,0.97782389732716,"ISLR","Up"
1.31022305,8.341869105,3.17129259731261,0.00476695497909656,0.046981014069481,-2.19165989740699,"ADAMTS9","Up"
1.31011045,10.090107875,3.33940305308266,0.0032406467995777,0.0380068608998248,-1.83385602477517,"CDC25B","Up"
1.31005406,7.72025431,4.6191075027139,0.000162774755215357,0.00786511413378818,0.973651143093039,"VEGFC","Up"
1.30880152,7.86611875,3.36996067591874,0.00301997675316489,0.03645994545921,-1.76829500336643,"ENG","Up"
1.30339085000001,12.677380075,6.10493911391196,5.5641393622992e-06,0.00214220675394523,4.14830613071883,"ACTN1","Up"
1.30256327,9.474369415,3.53700836744941,0.00205044343806765,0.029449442170014,-1.40750595426334,"CENPF","Up"
1.30120271,5.176634985,3.17364080491119,0.00474145057647865,0.0469291003509883,-2.18669849821702,"CCDC78","Up"
1.30066625,10.618937525,4.74798697076294,0.000120550891970392,0.00691547244478827,1.25685921805281,"AMIGO2","Up"
1.30062942,8.51904554,4.13632162421621,0.000504305223739965,0.0141646635840913,-0.0919809974664405,"FCGR1A","Up"
1.2997217,10.4455913,3.23953162645662,0.00407754399835149,0.0433038822341088,-2.04704206008123,"PDLIM3","Up"
1.29918672,5.15872035,3.43464516059761,0.00260032206695519,0.0334548664963626,-1.62904627351158,"LUZP2","Up"
1.29830765,10.165144875,3.24392480964542,0.00403665421529007,0.043105412037975,-2.03770138099815,"CCNB2","Up"
1.29713297,8.751632915,4.583136069687,0.000177033802374121,0.00813099122000884,0.894460263732309,"MSR1","Up"
1.2954947,10.6528019,5.40546172539508,2.65485048932256e-05,0.00356503655619601,2.68257834572551,"DSE","Up"
1.2904337,10.20050795,4.15822075375644,0.000479039145161411,0.0138307558271706,-0.043603173212726,"GUCY1B1","Up"
1.28965925,9.961458975,3.19154888515982,0.00455126384553993,0.0459821213929725,-2.14882535109529,"GNE","Up"
1.28621785,7.018266345,3.80988073251902,0.00108445293324777,0.0211512888542216,-0.811416067993132,"ITGA5","Up"
1.28462079000001,8.734560855,5.0798954108856,5.59102075364113e-05,0.00491388601792237,1.98126392625706,"CAVIN3","Up"
1.2833652,10.327296,5.59029333906144,1.7474859938451e-05,0.0031751125826765,3.07574869013613,"CYTOR","Up"
1.27719463,8.765548105,4.69522884862135,0.00013630401285433,0.00733260655549099,1.14103095904075,"SCHIP1","Up"
1.27688112,6.82445678,3.66296953970129,0.0015289314081292,0.0255904295324571,-1.1332032791015,"LINC01094","Up"
1.27342647,7.954762585,3.92792323346055,0.000822380940936547,0.0181442042929564,-0.551784050191736,"FZD2","Up"
1.27320065,9.592252875,3.4146777821033,0.0027233564693914,0.0343142915143317,-1.67209629409722,"STIL","Up"
1.2705511,10.03704945,4.63899097635907,0.000155396275885602,0.00773612648971749,1.01739943079418,"FRMD6","Up"
1.26722042,5.94298389,3.47174618946732,0.0023860383239346,0.0317795514252757,-1.54890829391339,"IGSF9B","Up"
1.26596047,6.245720085,3.66141874627322,0.00153447584351958,0.0256229871697011,-1.13659027974083,"PGBD5","Up"
1.26586044,6.51478039,3.26314870222834,0.00386238100465407,0.0418878679981583,-1.99678658002595,"TENM4","Up"
1.26507815,11.490376475,3.93030750290647,0.000817795471808484,0.0181188393819172,-0.546532237962636,"CDCA7","Up"
1.2640006,8.14046427,3.25686634414573,0.00391851021452102,0.0422493584637396,-2.01016487929759,"MLF1","Up"
1.26319138,8.61756404,3.72702143618025,0.00131645404023488,0.0235218470854819,-0.993121791742097,"LRRC32","Up"
1.26225355,12.586130425,5.56770217844234,1.83877871779926e-05,0.00321168436945,3.02790395187384,"LGALS1","Up"
1.2587086,9.4972438,3.7753000378582,0.00117588535241944,0.0221185681425882,-0.887311376789615,"CDKN3","Up"
1.25827823000001,9.354718195,3.20949101231685,0.00436816686129987,0.0449161962719217,-2.11081709991934,"NCAPG","Up"
1.25692711,6.829910585,3.68636218019276,0.00144766189861749,0.0247936769597223,-1.08208568826399,"ANGPT2","Up"
1.2565384,9.9283857,3.42048445962207,0.00268699964083724,0.0340844000527423,-1.65958287484198,"PRC1","Up"
1.25458047,8.487524665,4.15654287899645,0.000480929348248126,0.0138612794744065,-0.0473100144225258,"FCGR1BP","Up"
1.25436189,6.642708335,3.61319949404675,0.00171714700747908,0.026868888652631,-1.24178638797666,"MDFI","Up"
1.25256867,7.640179215,4.56076102089201,0.000186532488281366,0.00829952990046902,0.845174110553634,"PALD1","Up"
1.25077575,9.674984125,4.37351637452276,0.000289102886951777,0.0105477481870315,0.432074546956848,"SPON2","Up"
1.25033748,6.42050377,3.52262273149229,0.00212017628620503,0.0298400163681832,-1.43872061037386,"ESM1","Up"
1.24712281,8.045769235,3.25375708083294,0.00394658324891744,0.0423968163064129,-2.01678343082589,"SLC16A4","Up"
1.24425105,11.707000275,4.16521721411008,0.000471237135054404,0.0137709073230513,-0.0281459191348334,"SLC38A1","Up"
1.24291543,7.534860285,3.30602309316486,0.00349973897290999,0.0395889434557409,-1.90529966190098,"NUP62CL","Up"
1.23898471,6.999362045,3.30670718642913,0.00349423124347814,0.0395475869989203,-1.90383734983691,"RCN3","Up"
1.23849258,7.48707551,3.49599962580481,0.00225544224763637,0.0307615767102357,-1.49642166968017,"SEMA3A","Up"
1.23632878,8.03698691,3.28338308357795,0.00368688007531016,0.04067077057265,-1.95364963982638,"MEGF6","Up"
1.22965285,9.263075825,3.26368723309909,0.00385760621338625,0.0418845429076208,-1.99563944717296,"TGM2","Up"
1.22948883,9.178836485,3.14305447782819,0.00508429194817283,0.0486492935202183,-2.25123490566576,"FXYD5","Up"
1.2291206,12.181452,3.98871864076374,0.000713080409007955,0.0170286174577187,-0.417793311722003,"MXRA5","Up"
1.22777813,8.700971535,3.16721066063736,0.00481160755018156,0.0471815897379374,-2.20028175646883,"LAMA5","Up"
1.22717685,8.061160025,4.56296239097614,0.000185575595576352,0.00829629086282709,0.850024025435159,"FGD6","Up"
1.22691702,8.17652653,3.32578217365959,0.00334402262518183,0.0384818046311945,-1.86303122454576,"DNM3OS","Up"
1.21827475,9.285113875,3.34928581372953,0.00316760561622259,0.0375511451256251,-1.81266887640315,"NDC80","Up"
1.21729946,8.23382861,3.70383553325009,0.00138975982592836,0.0241213759437319,-1.04387078858242,"DDIAS","Up"
1.2146758,10.229196,4.14767738296546,0.000491041367470961,0.0139740377543162,-0.0668955310511832,"PFN2","Up"
1.2078897,3.7082597,3.42163624184796,0.00267984490692196,0.0340844000527423,-1.65710020145835,"GPR42","Up"
1.2067984,10.12071855,3.94281757732112,0.000794149968173232,0.0178996604686621,-0.51897211113159,"EDNRA","Up"
1.2030017,10.6481565,3.62877369680009,0.00165591310934242,0.0265107468337527,-1.20783470405053,"MAD2L1","Up"
1.20232004,7.56100508,3.92336596851709,0.000831216912319212,0.0182636827123471,-0.561821559467945,"GPC1","Up"
1.20161902,9.60929054,3.20612746517866,0.00440193632506941,0.0450870835734089,-2.11794711852557,"PLA2G7","Up"
1.20067945000001,9.740091075,4.32115526172272,0.000326855965749382,0.0112049163090041,0.316412028043164,"E2F3","Up"
1.19818954,8.30404476,3.36864311240414,0.00302918032629355,0.036529759587042,-1.77112484685652,"UPP1","Up"
1.19741235,6.684839675,3.89044910206279,0.000897908010634351,0.0191524437272276,-0.634291563300106,"AFAP1L1","Up"
1.19667047,6.960958915,4.15265074035578,0.000485342815484734,0.0139133778661845,-0.0559085857233814,"FOXC2","Up"
1.19284537,6.407652735,3.28355219085222,0.00368544665951691,0.04067077057265,-1.95328882259164,"FHL3","Up"
1.1908233,8.88876755,4.61972417965031,0.000162540684933444,0.00786511413378818,0.975008252129055,"LEF1","Up"
1.1873157,9.21422015,5.24647609769747,3.81470985037324e-05,0.00411158207118981,2.34140666918943,"RUVBL1","Up"
1.18281095,10.581182675,4.04312670624845,0.000627610460983107,0.0159190933672402,-0.297762773590033,"CPVL","Up"
1.18273824,5.99928687,3.21114806633124,0.00435162318219182,0.0447892126756968,-2.10730369222574,"FGF1","Up"
1.18246235000001,8.855971885,3.59564201725376,0.00178886260501978,0.0274262301905294,-1.28003138742044,"TRIP13","Up"
1.17938137,8.460954865,4.46487173188441,0.000233419160512217,0.00953180308041954,0.633748248490813,"P3H4","Up"
1.17890425,9.781776175,4.38184206087913,0.00028351743576297,0.0104910623026036,0.45046154863049,"SELENOM","Up"
1.1777098,12.65302895,4.44241617628264,0.000246016578199074,0.00981059507229609,0.584194485029458,"CEBPB","Up"
1.1764889,8.98720115,3.59222099187797,0.00180317646698368,0.027476750668063,-1.2874795052113,"MTFR2","Up"
1.1750456,7.08827357,3.65279735341796,0.00156566368692368,0.0258407104803934,-1.15541562049548,"PCDHB10","Up"
1.17210315,8.914992275,3.25799534630659,0.0039083649212709,0.0421783474601226,-2.00776118974945,"FAR2","Up"
1.1708531,12.09852105,4.56271525113335,0.000185682775316353,0.00829629086282709,0.849479552614897,"ENO1","Up"
1.16807775,10.608896775,3.87387586410732,0.00093347492019007,0.0195180487358927,-0.670757899232724,"HOXB3","Up"
1.1663731,9.05575645,3.42149133116115,0.00268074404563512,0.0340844000527423,-1.65741256776513,"DSCC1","Up"
1.1653879,13.72017345,5.20571439343097,4.18783282085024e-05,0.0042590259788047,2.25352237935057,"LUM","Up"
1.16213325,10.069211475,4.00409358239042,0.000687814256814707,0.0167948282592411,-0.383884413653734,"CKAP2","Up"
1.16171875,7.511431005,5.41501707583992,2.59784339865424e-05,0.00356503655619601,2.70299832913102,"BMP1","Up"
1.15857443,6.395093695,3.14620532303048,0.00504789067690348,0.0484747307493829,-2.24459557193111,"SPATA17","Up"
1.15849133,8.823382535,4.67391105801342,0.000143245391182665,0.0074616873646053,1.09418556081082,"KLHL29","Up"
1.15334160000001,9.5464783,4.12965597281028,0.000512257252978154,0.0141713447562881,-0.106704908200665,"CD109","Up"
1.15093965,9.170810875,3.59391057353152,0.00179609304236717,0.0274272834688869,-1.28380117383313,"DTL","Up"
1.14971585,9.120489525,3.29716166759703,0.00357185482838498,0.0400441488555475,-1.92423458893539,"CCL3","Up"
1.14931177,8.496288265,3.9067888431035,0.000864162616355212,0.0186990081028351,-0.598324699681906,"NETO2","Up"
1.14834465,9.607009825,3.95060896681814,0.00077976879495713,0.0177542880105538,-0.501803874512812,"PDCD5","Up"
1.14645295,14.554035625,5.19113043283703,4.33017607221358e-05,0.00427174428369274,2.22203959785171,"COL3A1","Up"
1.14598552,7.23214644,3.56831599142389,0.00190639979628176,0.0283189571438918,-1.33948881943236,"LZTS1","Up"
1.1453071,9.23602015,3.95680567969268,0.000768516535067534,0.0175542327694517,-0.488147614187728,"UBE2T","Up"
1.14497628,6.4004564,3.29490169563198,0.00359047801859081,0.0401183448800955,-1.92906150884148,"NLE1","Up"
1.14439855,8.725088625,5.59122932597329,1.7438050345912e-05,0.0031751125826765,3.0777296706193,"TMEM237","Up"
1.1399908,9.5972937,3.66084764327236,0.00153652267045543,0.025637120838216,-1.13783753651514,"LTBP2","Up"
1.1386677,9.83455985,3.36522521895157,0.00305318359998262,0.036715564270737,-1.77846449214895,"CEP55","Up"
1.1365237,9.85276805,3.15004873081041,0.00500383087164894,0.0482904726280191,-2.23649411300879,"ATAD2","Up"
1.13402923,7.704473335,4.14027385396074,0.000499648716640724,0.0141418177265964,-0.0832505173780484,"ST6GALNAC5","Up"
1.13392619,7.757770735,3.5069571024186,0.00219877105319349,0.0304148882988225,-1.47268392144893,"BBOX1-AS1","Up"
1.133698,10.3671383,3.73218029469626,0.00130067183779881,0.0234022312046075,-0.981824072276006,"SERPINF1","Up"
1.1334593,9.32594475,3.85174637811971,0.000983159162147469,0.0201897406019072,-0.719425631586158,"NUAK1","Up"
1.12718611,8.515131645,4.52912686791516,0.000200845697926119,0.00864810800525832,0.77545930716829,"PHF19","Up"
1.12591095,9.582066175,4.18646745476039,0.000448311626952736,0.0135617442164725,0.0188050857439146,"FCGR2A","Up"
1.1252454,9.5291074,5.30626142320985,3.32767188266609e-05,0.00374047833674209,2.47000853405365,"NDE1","Up"
1.12419115,11.267278075,5.63287938675708,1.58777491127511e-05,0.0030241499147012,3.16577466160338,"GLS","Up"
1.12300175,10.203322625,3.82628430879975,0.00104358499560344,0.0208247950577764,-0.77538615076954,"TMEM45A","Up"
1.1228581,11.3186608,5.06528391151025,5.78234351722101e-05,0.00493279199478437,1.94955409633132,"SKAP2","Up"
1.1200145,13.42009655,3.98118521844052,0.000725796120629599,0.0171036352387222,-0.434404851031513,"S100A10","Up"
1.11963499,7.021759745,3.88994348499179,0.000898972883500164,0.0191524437272276,-0.635404299658392,"FMNL3","Up"
1.11755845,9.200215475,3.53174950788992,0.00207566923318576,0.0295621224440848,-1.41891977370704,"CENPL","Up"
1.11499645,10.477018125,4.36535946116621,0.0002946823747653,0.0105773638283404,0.414059103285566,"CENPW","Up"
1.11481225,9.406730275,3.14943513836794,0.00501083979209985,0.04829264685915,-2.23778769970451,"ANGPTL2","Up"
1.11360714,6.36306257,3.55162759813772,0.00198189377473026,0.0289303108292139,-1.37575919847574,"MATN3","Up"
1.11334919,9.011271155,3.28173812313404,0.00370085180181727,0.0407208098564716,-1.95715916384083,"ZNF462","Up"
1.1132059,9.10708195,3.34951032740655,0.00316596514876634,0.0375511451256251,-1.8121873712999,"HOTAIRM1","Up"
1.11116531,7.916248645,3.13001113584981,0.00523770958766919,0.0495401964853193,-2.27869724871719,"NCAPH","Up"
1.10880285000001,11.154188275,4.29244946078975,0.000349615917346342,0.0116850503079278,0.252988957102279,"MAP3K20","Up"
1.10594165,8.161692905,3.62196020527874,0.00168243204684765,0.0267150194977882,-1.22269113009074,"HEYL","Up"
1.10445395,13.577243925,4.7146707428991,0.000130270084347656,0.0071693815509337,1.1837329340514,"CALD1","Up"
1.1033816,11.36705535,3.70435357808428,0.00138807862059593,0.0241213759437319,-1.04273739718181,"CKS1B","Up"
1.1019296,11.1240298,4.14019330039365,0.000499743193810016,0.0141418177265964,-0.0834284625171575,"UBE2D1","Up"
1.10167905,10.964801425,3.35189840466892,0.00314856743120781,0.0374618131634012,-1.80706526528587,"MSRB3","Up"
1.10125444,6.91339809,3.24196576496987,0.00405483850075009,0.0432131665970657,-2.04186709317665,"FJX1","Up"
1.10022564,7.33950595,3.58742254849453,0.00182344418923434,0.0276782498574825,-1.29792435220875,"GUCY1A2","Up"
1.09814338,7.20353198,5.06623583604412,5.76967893134428e-05,0.00493279199478437,1.95162052159716,"VASH1","Up"
1.09610617,9.251431715,4.4534854794104,0.000239723468101759,0.00966663427115025,0.608623364459498,"SACS","Up"
1.09516077000001,8.152744415,3.15488909801679,0.00494887336221528,0.0479986777460635,-2.22628684428791,"HJURP","Up"
1.09295399,7.124265615,3.79307634233742,0.00112796729785111,0.0215666943421721,-0.848307645534187,"STK32C","Up"
1.09020575,9.351379025,4.50195400484848,0.000214021516884277,0.00905120304177724,0.715547425004885,"FANCD2","Up"
1.0872586,10.21540425,3.2146799221118,0.0043165652232971,0.0446435271060321,-2.09981343891703,"GJB2","Up"
1.0861147,10.08381915,4.05796033499627,0.000606136913707658,0.015616439905073,-0.265022352336235,"PLXDC2","Up"
1.08587111,8.283627525,3.45871234808658,0.00245926329189923,0.0323724752480041,-1.57708266569786,"CBR3","Up"
1.0856425,11.35333635,4.10829057008031,0.000538601052726703,0.014542228423621,-0.153894563250729,"CTSK","Up"
1.07924415,7.006931755,3.19165405003774,0.00455016919905593,0.0459821213929725,-2.14860275452647,"HOXB6","Up"
1.0774047,10.94578905,5.67807286035074,1.43453066542684e-05,0.00293013630630222,3.26107336524701,"CEP170","Up"
1.07587845,8.565159605,4.05742158167301,0.000606903831119099,0.015616439905073,-0.266211579586967,"PDGFRB","Up"
1.07562855,9.888332775,3.84910476295638,0.000989262951335981,0.0202566527820542,-0.725233221205736,"CAVIN1","Up"
1.07541671,8.757083645,6.13945889292517,5.15881428440241e-06,0.00211878455138428,4.21898539570225,"LOXL1","Up"
1.07494250000001,10.996294,6.51072819628825,2.30873258513336e-06,0.00149416975214222,4.96841626898139,"SPTSSA","Up"
1.07400894,8.59438932,4.43577273741159,0.000249873070774894,0.00981059507229609,0.569531529057935,"POGLUT2","Up"
1.0736506,8.7666979,3.68402638589764,0.00145558085045481,0.0248345489547032,-1.0871921093554,"ST3GAL2","Up"
1.07270925,10.930816225,4.27601320501318,0.000363357092933102,0.0119571917315443,0.216671617625201,"ROBO1","Up"
1.0703482,8.43973428,3.28078696745784,0.00370895416535895,0.0407679537362692,-1.95918823924142,"SYNC","Up"
1.06634925,13.864113475,5.5362356887076,1.97411865758388e-05,0.00333660377593517,2.9611628327639,"IGFBP7","Up"
1.0651271,10.75598585,4.42470035614241,0.000256436218876335,0.00994331846982761,0.54509086816705,"HIKESHI","Up"
1.06386595,10.428971475,5.37032067171202,2.87569958328065e-05,0.00363410153846893,2.60739622571836,"RUNX1","Up"
1.06350075,10.651146125,4.31810110389109,0.000329205043932877,0.0112493313972391,0.309664489281996,"OSMR","Up"
1.06307265,10.771940525,3.39189959934929,0.00287069304924989,0.0353980320166454,-1.72113582143753,"SVIL","Up"
1.06276915,12.558977775,4.63443683953127,0.000157055876004622,0.00776444986997849,1.00738090359216,"ARPC1B","Up"
1.06145807,7.988910005,4.0677418816064,0.000592379978917627,0.0154474471425443,-0.24342957018759,"PDPN","Up"
1.05999065,11.732622225,5.82746160024528,1.02733581692031e-05,0.00258127188729024,3.57428118013459,"PTPN12","Up"
1.059411,10.5739922,4.88657273329462,8.73825861843314e-05,0.00588716054617907,1.56030463579306,"STK3","Up"
1.05795249,8.176361335,4.22263899490421,0.000411828083556139,0.0129534792054616,0.0987306959990599,"ATP10A","Up"
1.0576463,11.8311398,4.64388611905801,0.000153632144814196,0.00770541344776377,1.02816702275762,"ELOVL5","Up"
1.05671624,8.52360943,4.09733279501985,0.000552633414437374,0.0147348212635942,-0.178093723367694,"HSD11B1","Up"
1.05603397,6.604893435,3.879913880782,0.000920357651373144,0.0193940265192215,-0.657474102431036,"ARHGAP11A","Up"
1.04974725,8.604125475,3.29499818995958,0.00358968092664626,0.0401183448800955,-1.92885543110113,"SLC4A11","Up"
1.0470905,11.36530975,3.23616272251599,0.00410917351260404,0.0434512712299582,-2.05420252762358,"C1R","Up"
1.0463677,9.39036695,3.70450104762366,0.00138760040757358,0.0241213759437319,-1.04241475541481,"DACT1","Up"
1.0458879,10.23020695,3.61788289064962,0.00169850161838399,0.0267805917067394,-1.23157921875071,"PABPC1L","Up"
1.0436655,9.6857567,3.27311104244126,0.00377497799413719,0.0413023591295021,-1.9755572758105,"TCFL5","Up"
1.04001279,6.615482985,3.14169880528152,0.00510003214905172,0.0487562160283338,-2.25409088898516,"DNM1","Up"
1.0309983,9.65121915,4.72898985181697,0.000125999311583322,0.00702256583535105,1.21516991348668,"UBE2E2","Up"
1.0298134,10.7655438,4.11904642804005,0.000525173812708129,0.0143680016789973,-0.130139132088397,"LAMA4","Up"
1.02936085,9.187064075,5.30959119387335,3.30248539928036e-05,0.00373978193589922,2.4771604076989,"CMTM3","Up"
1.02919757,6.216871865,3.13676524414702,0.00515771420898346,0.0490879244034134,-2.26448114074726,"VAC14","Up"
1.0285446,9.9607816,3.1431599733574,0.00508306905950611,0.0486492935202183,-2.25101264312696,"MEIS1","Up"
1.0242485,9.51977395,4.09166488366651,0.000560034479101727,0.0148510712506531,-0.190609798439589,"XPR1","Up"
1.02311952,8.08681667,3.16369604443921,0.00485037965889445,0.0474311164720736,-2.20770262470259,"C1QTNF5","Up"
1.0229307,12.08845935,4.62124882681107,0.000161963436266511,0.00786511413378818,0.978363438981362,"TGFBI","Up"
1.0227639,7.06517063,3.20544386930805,0.00440883052578488,0.0450954949900324,-2.11939593299977,"KIAA1586","Up"
1.0221045,9.01401255,6.79102525431648,1.2731580894065e-06,0.00118221031806325,5.52073333473902,"ARL13B","Up"
1.02148285,13.610904925,3.765515687328,0.00120311626950759,0.0223434384068466,-0.908769821724856,"H4C3","Up"
1.02070024,8.78201568,3.88885962609218,0.000901259818601104,0.0191524437272276,-0.637789555372198,"DUSP14","Up"
1.01476680000001,10.3816171,4.51970807361795,0.000205317560291958,0.00880552043737515,0.754695233927093,"C1orf198","Up"
1.01359854,9.35233238,3.3082441999139,0.00348188741663265,0.0394576533041776,-1.90055155418315,"SGO2","Up"
1.0127921,11.35662405,4.48447007795104,0.000222956352259941,0.009282024980927,0.676985176408005,"RCC2","Up"
1.01122455,9.352904375,5.57973398670719,1.78956669382729e-05,0.00318498132333912,3.05339303926283,"TRIO","Up"
1.01082657,8.919176315,3.92679602435508,0.000824557714498974,0.0181563517147781,-0.554266852466094,"TMEM185B","Up"
1.0065014,9.18715085,3.74217070510828,0.00127063991624504,0.0230912621774329,-0.959939311065189,"FBXO5","Up"
1.00414032,8.21932981,4.00842035464255,0.000680866344454811,0.0167256370580426,-0.374340368056727,"IGFBP4","Up"
1.00397115,9.555766475,3.71215298257904,0.00136300933198526,0.0239586751466743,-1.02567088311779,"FPR3","Up"
1.00219732,7.90703644,4.89368912338431,8.5953639391671e-05,0.0058789007475089,1.57585158699922,"PDLIM4","Up"
1.00111665,10.129888275,4.6215100702408,0.000161864734402998,0.00786511413378818,0.978938328850409,"ENTPD1","Up"
1.0010273,12.48879335,4.65636373730839,0.000149226325139852,0.00766112169714377,1.05560813200748,"KPNA2","Up"
